attribute,wrong_val,correct_val
2745.state,*A****K,AK
1891.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Influenza Vaccination
4575.emergencyservice,***N**o,No
2056.stateavg,AL_SCIP-CARD-2,AL_AMI-8A
2656.state,****A*K,AK
1599.providernumber,10018,10100
675.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
29.stateavg,AK_PN-7,AL_HF-3
88.stateavg,AK_PN-7,AL_SCIP-INF-1
2436.phonenumber,2053258100,2513682500
447.providernumber,10018,20017
1617.providernumber,10018,10100
1614.providernumber,10018,10100
2034.stateavg,AL_SCIP-CARD-2,AL_HF-3
434.providernumber,10018,20017
2513.phonenumber,2053258100,2518472223
95.phonenumber,2053258100,3344933541
2456.hospitaltype,Acute *Care - VA* Medic*a*l Cente*r,Acute Care - VA Medical Center
4556.emergencyservice,**N***o,No
112.providernumber,10018,10007
5706.measurecode,SC*IP***-INF*-4,SCIP-INF-4
1895.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
2498.phonenumber,2**0*55*5*42000,2055542000
4574.emergencyservice,*****No,No
2492.phonenumber,20**5*55*420*00,2055542000
5866.emergencyservice,****N*o,No
2071.condition,Surgica*l *Inf*ectio*n *Prevention,Surgical Infection Prevention
5899.emergencyservice,N*****o,No
2721.state,A*****K,AK
5861.hospitalname,F*AYE*TTEVILLE AR VA *MEDICAL CENT*E*R,FAYETTEVILLE AR VA MEDICAL CENTER
4510.hospitalname,PHOE*NI*X VA *MEDICAL CEN*T*ER,PHOENIX VA MEDICAL CENTER
5531.measurecode,**SCIP-**I*NF-4,SCIP-INF-4
2270.phonenumber,2059**334**51*5,2059334515
1887.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
5903.hospitaltype,**Acute Care - V*A Medi*ca*l Center,Acute Care - VA Medical Center
1907.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Discharge Instructions
4518.phonenumber,6**022226***444,6022226444
55.stateavg,AK_PN-7,AL_HF-4
1332.providernumber,10018,10078
2062.emergencyservice,***N**o,No
1667.providernumber,10018,10102
2454.phonenumber,2053258100,2513682500
2605.phonenumber,2053258100,9072613675
2125.stateavg,AL_SCIP-CARD-2,AL_AMI-1
41.stateavg,AK_PN-7,AL_SCIP-INF-4
39.stateavg,AK_PN-7,AL_SCIP-INF-2
2870.condition,Hear***t** Attack,Heart Attack
5869.hospitalname,*FAYETTEVILL**E AR VA MEDIC*AL C*ENTER,FAYETTEVILLE AR VA MEDICAL CENTER
1637.providernumber,10018,10101
1936.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
5899.hospitaltype,Acut*e Care - VA M*ed**ical* Center,Acute Care - VA Medical Center
21.stateavg,AK_PN-7,AL_AMI-2
2490.hospitalname,T*U*SCA*LOOS*A VA MEDIC*AL CENTER,TUSCALOOSA VA MEDICAL CENTER
2762.condition,Surgical In*f*ectio*n Prev*ent*ion,Surgical Infection Prevention
1871.condition,Surgical Infe*ction P**re*vent*ion,Surgical Infection Prevention
1711.emergencyservice,****N*o,No
421.providernumber,10018,10164
1634.providernumber,10018,10101
435.stateavg,AL_SCIP-INF-1,AK_HF-3
2731.state,*****AK,AK
9407.hospitaltype,Acute Care **Ho*s**pitals,Acute Care Hospitals
5866.hospitalname,F*AYETTE*VILLE AR VA* ME*DICAL* CENTER,FAYETTEVILLE AR VA MEDICAL CENTER
2874.condition,H*eart F*ailur***e,Heart Failure
782.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Beta Blocker at Discharge
1902.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
9420.hospitaltype,Acute Ca**re Hos*pital**s,Acute Care Hospitals
2715.phonenumber,2053258100,9075436300
4872.measurecode,SCIP-**I*NF*-*4,SCIP-INF-4
2795.condition,*Heart **Attac**k,Heart Attack
2089.stateavg,AL_SCIP-CARD-2,AL_PN-5C
2601.state,A*****K,AK
2583.phonenumber,2053258100,9072613675
2912.condition,Surgic*al I*nfection P*r*ev*ention,Surgical Infection Prevention
8258.emergencyservice,**N***o,No
2103.stateavg,AL_SCIP-CARD-2,AL_AMI-4
9906.emergencyservice,*****No,No
5428.measurecode,S*CI*P**-INF-*4,SCIP-INF-4
2078.stateavg,AL_SCIP-CARD-2,AL_AMI-4
440.stateavg,AL_SCIP-INF-1,AK_PN-5C
2693.phonenumber,2053258100,9075436300
1931.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
745.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Smoking Cessation Advice/Counseling
1952.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
1325.providernumber,10018,10078
25.stateavg,AK_PN-7,AL_AMI-7A
1973.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
2613.state,***A**K,AK
2267.phonenumber,*2*0593*3*451*5,2059334515
787.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
2527.phonenumber,2053258100,2518472223
2114.stateavg,AL_SCIP-CARD-2,AL_PN-5C
2062.stateavg,AL_SCIP-CARD-2,AL_PN-3B
2066.emergencyservice,****N*o,No
9406.hospitaltype,Acute C**a**re Hospital*s,Acute Care Hospitals
38.stateavg,AK_PN-7,AL_SCIP-INF-1
2663.state,**A***K,AK
4513.hospitalname,*PHOENIX V*A M*EDICAL *CEN*TER,PHOENIX VA MEDICAL CENTER
116.providernumber,10018,10007
5353.measurecode,*SCI*P-I**NF-*4,SCIP-INF-4
2521.phonenumber,2053258100,2518472223
5871.hospitalname,FAYETTEVIL*L*E AR VA M*ED*ICAL C*ENTER,FAYETTEVILLE AR VA MEDICAL CENTER
1315.providernumber,10018,10078
2486.phonenumber,2*05554**2**000,2055542000
53.stateavg,AK_PN-7,AL_HF-2
701.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
2263.phonenumber,*2059*3*3*451*5,2059334515
2448.phonenumber,2053258100,2513682500
1265.providernumber,10018,10069
2703.phonenumber,2053258100,9075436300
2714.state,**A***K,AK
4529.phonenumber,**5206*2*9*1821,5206291821
6440.measurecode,S**C*I*P-I*NF-4,SCIP-INF-4
9535.hospitaltype,Acute Car*e **Hosp**itals,Acute Care Hospitals
2040.stateavg,AL_SCIP-CARD-2,AL_PN-6
1989.stateavg,AL_SCIP-CARD-2,AL_PN-5C
2064.emergencyservice,*N****o,No
5906.hospitaltype,*Acute Care *- VA Medical C**en*ter,Acute Care - VA Medical Center
2471.hospitaltype,A*cute Care** - VA Med*ical *Center,Acute Care - VA Medical Center
2693.condition,H**ea*rt *Attac*k,Heart Attack
437.stateavg,AL_SCIP-INF-1,AK_PN-2
1343.providernumber,10018,10079
5904.emergencyservice,*N****o,No
2503.phonenumber,**205*5*5*42000,2055542000
2616.state,*A****K,AK
4538.emergencyservice,**N***o,No
5908.emergencyservice,***N**o,No
423.providernumber,10018,10164
45.stateavg,AK_PN-7,AL_AMI-1
2037.stateavg,AL_SCIP-CARD-2,AL_PN-3B
2629.condition,Surg*i*cal* Inf*ect*ion Prevention,Surgical Infection Prevention
2084.stateavg,AL_SCIP-CARD-2,AL_HF-3
1579.providernumber,10018,10099
2101.stateavg,AL_SCIP-CARD-2,AL_AMI-2
9904.emergencyservice,**N***o,No
5278.measurecode,*S*CIP-**INF*-4,SCIP-INF-4
6911.emergencyservice,**N***o,No
448.providernumber,10018,20017
2695.condition,Hea*rt* A*tt*ac*k,Heart Attack
778.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Arrival
2620.state,*A****K,AK
2478.phonenumber,**334*260410**0,3342604100
1592.providernumber,10018,10099
2695.state,*****AK,AK
2499.phonenumber,20*5*5*5**42000,2055542000
443.providernumber,10018,20017
2482.phonenumber,*20*55*5420**00,2055542000
4556.hospitalname,VA NORTHERN ARIZO*N*A HEALTHCARE S*Y*S*TEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
5075.measurecode,SC*IP***-INF-*4,SCIP-INF-4
6918.measurecode,S*C*IP-*IN*F-*4,SCIP-INF-4
4543.emergencyservice,N*****o,No
6893.measurecode,*SC**I*P-I*NF-4,SCIP-INF-4
2667.condition,*H***eart *Attack,Heart Attack
10.stateavg,AK_PN-7,AL_AMI-2
2833.state,*****AK,AK
2015.stateavg,AL_SCIP-CARD-2,AL_PN-6
1905.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
2254.emergencyservice,N*****o,No
1882.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Discharge Instructions
1977.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
755.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Smoking Cessation Advice/Counseling
2723.condition,Heart Fail*u***r*e,Heart Failure
2987.condition,Surgical **Infect*ion Prev*en*tion,Surgical Infection Prevention
2660.state,**A***K,AK
1914.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
2696.condition,H*eart* At***tack,Heart Attack
2869.condition,He*art Att**a**ck,Heart Attack
2630.state,*A****K,AK
2644.state,*****AK,AK
2500.hospitalname,TUSCA*LO*OSA **VA MEDICA*L CENTER,TUSCALOOSA VA MEDICAL CENTER
952.condition,*Sur*gical I*nfection** Prevention,Surgical Infection Prevention
2516.phonenumber,2053258100,2518472223
2763.state,*****AK,AK
2458.phonenumber,3342*604*1*0**0,3342604100
814.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
2069.emergencyservice,**N***o,No
1416.condition,Su*rgical *I*nfection Preve*nti*on,Surgical Infection Prevention
5888.emergencyservice,**N***o,No
2488.phonenumber,*2055*54**20*00,2055542000
1466.condition,Sur*gic*al* Infection Prevent*i*on,Surgical Infection Prevention
5606.measurecode,SCIP-I****NF-*4,SCIP-INF-4
2687.state,*A****K,AK
2793.condition,He*ar*t* *Atta*ck,Heart Attack
1919.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were given the  right kind  of antibiotic to help prevent infection
750.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
1900.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Arrival
1155.condition,Sur*gical Inf*ection Pre*venti*o*n,Surgical Infection Prevention
5303.measurecode,*SC**I*P-I*NF-4,SCIP-INF-4
2627.state,*****AK,AK
706.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
6006.measurecode,**S*CI*P-I*NF-4,SCIP-INF-4
2732.state,****A*K,AK
2602.phonenumber,2053258100,9072613675
7079.measurecode,S**CIP-I*NF*-*4,SCIP-INF-4
2691.condition,*H*ea*rt Att**ack,Heart Attack
4541.hospitalname,VA S. ARIZONA* HEALTHC*A**R*E SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
2819.condition,H*e*art Att*ac**k,Heart Attack
6818.measurecode,S*CIP**-I*NF-*4,SCIP-INF-4
2750.state,***A**K,AK
108.providernumber,10018,10007
2638.state,****A*K,AK
1796.condition,S**urgical Infe*ct*ion* Prevention,Surgical Infection Prevention
6946.measurecode,SCI***P-I**NF-4,SCIP-INF-4
1323.providernumber,10018,10078
805.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
4722.measurecode,*S*CIP-IN**F-*4,SCIP-INF-4
2810.state,***A**K,AK
1968.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
1655.providernumber,10018,10102
2759.state,*****AK,AK
36.stateavg,AK_PN-7,AL_PN-7
4561.emergencyservice,N*****o,No
2496.hospitalname,TU*SCALOO*SA *VA MEDICAL* C*ENTER,TUSCALOOSA VA MEDICAL CENTER
2253.emergencyservice,****N*o,No
5806.measurecode,SCIP***-*I*NF-4,SCIP-INF-4
2058.stateavg,AL_SCIP-CARD-2,AL_HF-2
8261.emergencyservice,****N*o,No
2692.state,***A**K,AK
4507.hospitalname,PHO*ENI*X *VA MEDIC**AL CENTER,PHOENIX VA MEDICAL CENTER
1577.providernumber,10018,10099
44.stateavg,AK_PN-7,AL_SCIP-VTE-2
1649.providernumber,10018,10102
4563.emergencyservice,***N**o,No
2038.stateavg,AL_SCIP-CARD-2,AL_PN-4
70.stateavg,AK_PN-7,AL_AMI-1
4520.hospitalname,PHOENIX* VA* MEDICA*L C**ENTER,PHOENIX VA MEDICAL CENTER
8263.emergencyservice,****N*o,No
1702.emergencyservice,****N*o,No
5831.measurecode,**SCI*P**-INF-4,SCIP-INF-4
4547.hospitalname,VA S. A*RIZO*NA *HEAL*THCARE SY*STEM,VA S. ARIZONA HEALTHCARE SYSTEM
1972.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream - not a razor)
674.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Discharge Instructions
5889.emergencyservice,*****No,No
2696.phonenumber,2053258100,9075436300
2807.state,**A***K,AK
2887.condition,Surgi*cal Infection Preve*n*t**ion,Surgical Infection Prevention
1940.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
2720.state,*A****K,AK
2707.state,*****AK,AK
9402.hospitaltype,Acu*te C*are* *Hospit*als,Acute Care Hospitals
4505.hospitalname,PHOEN*IX VA* MEDI*C*AL* CENTER,PHOENIX VA MEDICAL CENTER
62.stateavg,AK_PN-7,AL_SCIP-CARD-2
2860.state,*****AK,AK
2832.state,*A****K,AK
6415.measurecode,*S*CIP*-INF-**4,SCIP-INF-4
111.providernumber,10018,10007
4544.emergencyservice,**N***o,No
2667.state,*A****K,AK
4570.emergencyservice,**N***o,No
2056.emergencyservice,N*****o,No
1878.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Smoking Cessation Advice/Counseling
1285.providernumber,10018,10073
1330.providernumber,10018,10078
5887.emergencyservice,N*****o,No
2016.stateavg,AL_SCIP-CARD-2,AL_PN-7
2500.phonenumber,**20555**42*000,2055542000
1929.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Beta Blocker at Discharge
2773.state,*****AK,AK
2663.condition,Heart *Att***ac*k,Heart Attack
695.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Smoking Cessation Advice/Counseling
1924.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
2744.condition,H*eart **At*tac*k,Heart Attack
1642.providernumber,10018,10101
1629.providernumber,10018,10101
9410.hospitaltype,Ac*ut*e Ca*re** Hospitals,Acute Care Hospitals
1597.providernumber,10018,10100
96.providernumber,10018,10007
50.stateavg,AK_PN-7,AL_AMI-7A
2461.hospitaltype,Acut**e Care - VA M*edical* Cente*r,Acute Care - VA Medical Center
1317.providernumber,10018,10078
2699.condition,H***e*art F*ailure,Heart Failure
2748.condition,H*e*ar*t F*ailur*e,Heart Failure
746.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Beta Blocker at Discharge
4528.phonenumber,5*2*06291**82*1,5206291821
4554.hospitalname,VA* NORTHERN* ARIZ*ONA HEALTH*CARE SY*STEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2823.condition,H*ea*r*t* Fail*ure,Heart Failure
2453.phonenumber,2053258100,2513682500
2256.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2526.phonenumber,2053258100,2518472223
2698.state,*****AK,AK
1662.providernumber,10018,10102
1580.providernumber,10018,10099
2761.state,*A****K,AK
104.providernumber,10018,10007
2709.state,*A****K,AK
2252.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2488.hospitaltype,*Ac**ute Care - VA *Medic*al Center,Acute Care - VA Medical Center
1945.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
4564.hospitalname,V*A NORT*HERN ARIZONA *HEALTHCAR*E S*YSTEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
4524.hospitalname,PHOEN**IX VA* MEDI*CAL C*ENTER,PHOENIX VA MEDICAL CENTER
1602.providernumber,10018,10100
2887.state,***A**K,AK
2653.state,**A***K,AK
679.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
1278.providernumber,10018,10069
2605.state,**A***K,AK
2074.emergencyservice,N*****o,No
4537.emergencyservice,*****No,No
2489.phonenumber,*2055*54200***0,2055542000
1310.providernumber,10018,10078
2463.hospitaltype,Acute* Care - V**A* Medical Ce*nter,Acute Care - VA Medical Center
2670.condition,He*art* *Failu**re,Heart Failure
4545.hospitalname,VA *S. ARIZ*ONA* HEAL*THC*ARE SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
5856.measurecode,SCIP*-I**N*F*-4,SCIP-INF-4
5863.hospitalname,FAY*ETTEV*I**LLE AR VA MEDICAL C*ENTER,FAYETTEVILLE AR VA MEDICAL CENTER
2749.condition,H**ea*rt *F*ailure,Heart Failure
2784.state,****A*K,AK
1609.providernumber,10018,10100
1622.providernumber,10018,10101
436.providernumber,10018,20017
1298.providernumber,10018,10073
2678.state,A*****K,AK
1585.providernumber,10018,10099
1355.condition,Surgical *Infect**ion Pr*even*tion,Surgical Infection Prevention
1356.providernumber,10018,10079
2715.state,****A*K,AK
27.stateavg,AK_PN-7,AL_HF-1
1337.providernumber,10018,10079
1002.condition,Surgic*al *Infecti*on* Preven*tion,Surgical Infection Prevention
677.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Smoking Cessation Advice/Counseling
4503.hospitalname,PHOENIX* VA *ME*DICAL CEN*T*ER,PHOENIX VA MEDICAL CENTER
1703.emergencyservice,*N****o,No
4567.hospitalname,VA NORTHERN ARIZONA HEAL*T*HCA**RE SY*STEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
42.stateavg,AK_PN-7,AL_SCIP-INF-6
2064.stateavg,AL_SCIP-CARD-2,AL_PN-5C
2072.emergencyservice,N*****o,No
1947.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream - not a razor)
9413.hospitaltype,A*cute *Care Hosp*it**als,Acute Care Hospitals
9543.hospitaltype,Ac*ute C**are Ho*spi*tals,Acute Care Hospitals
1331.providernumber,10018,10078
2460.hospitaltype,Acute Care - VA Med*ical* *Ce*nte*r,Acute Care - VA Medical Center
9909.emergencyservice,***N**o,No
4541.emergencyservice,**N***o,No
763.condition,Surgical I*nf*ec*tion P*revent*ion,Surgical Infection Prevention
1715.emergencyservice,****N*o,No
5050.measurecode,S**CIP-IN*F*-*4,SCIP-INF-4
2461.phonenumber,3342*60*4**1*00,3342604100
1635.providernumber,10018,10101
1616.providernumber,10018,10100
2617.state,A*****K,AK
56.stateavg,AK_PN-7,AL_PN-2
9911.emergencyservice,*****No,No
2519.phonenumber,2053258100,2518472223
2756.state,***A**K,AK
4569.emergencyservice,*N****o,No
2872.condition,Hea**rt At***tack,Heart Attack
1610.providernumber,10018,10100
13.stateavg,AK_PN-7,AL_AMI-5
1938.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Smoking Cessation Advice/Counseling
1669.providernumber,10018,10102
1933.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
1663.providernumber,10018,10102
1615.providernumber,10018,10100
2800.condition,H**ea*rt Fail*ur*e,Heart Failure
4925.measurecode,S***CIP*-IN*F-4,SCIP-INF-4
1309.providernumber,10018,10078
5909.hospitaltype,Acut*e Care - VA* Medical ***Center,Acute Care - VA Medical Center
4532.phonenumber,*52*0*62**91821,5206291821
2221.condition,Surgi*cal *Inf*ection Preven*t*ion,Surgical Infection Prevention
3012.condition,Surgical Infection Pr**e*v*ent*ion,Surgical Infection Prevention
2524.phonenumber,2053258100,2518472223
2637.condition,*He**art At*tac*k,Heart Attack
1027.condition,Surgical* Inf*ectio**n Pr*evention,Surgical Infection Prevention
4537.phonenumber,***5206291*8*21,5206291821
2743.hospitaltype,Acut*e Ca*re *Ho*spi*tals,Acute Care Hospitals
1303.providernumber,10018,10073
2371.condition,*Surgical Infe*ction P*reve*n*tion,Surgical Infection Prevention
2727.state,**A***K,AK
1713.emergencyservice,*****No,No
1897.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream - not a razor)
5868.emergencyservice,****N*o,No
4563.hospitalname,VA* *NORTHERN ARIZONA HEALTH*C*ARE S*YSTEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2267.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2636.condition,Heart At*ta****ck,Heart Attack
2718.state,****A*K,AK
435.providernumber,10018,20017
9409.hospitaltype,A*cute Care** Hos*pi*tals,Acute Care Hospitals
2728.state,***A**K,AK
3224.condition,*Su*rgical I*nfect*ion Preve*ntion,Surgical Infection Prevention
4560.emergencyservice,***N**o,No
2014.stateavg,AL_SCIP-CARD-2,AL_PN-5C
4564.emergencyservice,N*****o,No
743.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Discharge
87.stateavg,AK_PN-7,AL_SCIP-CARD-2
5781.measurecode,*SCIP-*I*NF-**4,SCIP-INF-4
1336.providernumber,10018,10079
103.providernumber,10018,10007
2271.condition,Su**rgic**al Infection* Prevention,Surgical Infection Prevention
4529.hospitalname,VA *S. **A*RIZONA HEALT*HCARE SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
2646.state,*A****K,AK
1311.providernumber,10018,10078
4647.measurecode,S*CIP*-**IN*F-4,SCIP-INF-4
1712.emergencyservice,***N**o,No
722.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
5897.hospitaltype,Acute Care* - VA Medica*l* C**enter,Acute Care - VA Medical Center
2735.state,***A**K,AK
5895.emergencyservice,N*****o,No
8.stateavg,AK_PN-7,AL_SCIP-VTE-2
4523.hospitalname,PH***OENIX* VA MEDICAL CE*NTER,PHOENIX VA MEDICAL CENTER
1279.providernumber,10018,10069
2085.stateavg,AL_SCIP-CARD-2,AL_HF-4
2036.stateavg,AL_SCIP-CARD-2,AL_PN-2
2273.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
1714.emergencyservice,**N***o,No
2650.state,*A****K,AK
450.providernumber,10018,20017
792.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
4558.emergencyservice,N*****o,No
2836.state,***A**K,AK
2603.state,*****AK,AK
4528.hospitalname,VA S. *ARIZO*NA HE*AL*THCARE SYST*EM,VA S. ARIZONA HEALTHCARE SYSTEM
2747.state,*A****K,AK
2595.phonenumber,2053258100,9072613675
6565.measurecode,**SCIP-INF***-4,SCIP-INF-4
2635.condition,*H*eart **A*ttack,Heart Attack
1491.condition,S*urgical I*nfect*ion* Preventi*on,Surgical Infection Prevention
5150.measurecode,*S**CI*P*-INF-4,SCIP-INF-4
