id(String),ident(String),type(String),name(String),latitude_deg(String),longitude_deg(String),elevation_ft(String),continent(String),iso_country(String),iso_region(String),municipality(String),scheduled_service(String),gps_code(String),local_code(String)
7466,0OR3,small_airport,Long Ranch Airport,42.01900101,-121.7040024,4090,,US,US-OR,Merrill,no,0OR3,0OR3
7467,0OR4,heliport,Round Butte Heliport,44.61650085,-121.2679977,2125,,US,US-OR,Metolius,no,0OR4,0OR4
7468,0OR5,small_airport,East Oregon Cattle Co Airport,42.50350189,-122.8550034,1345,,US,US-OR,Eagle Point,no,0OR5,0OR5
7469,0OR6,small_airport,Rome Service Airport,42.83399963,-117.6289978,3387,,US,US-OR,Rome,no,0OR6,0OR6
7470,0OR7,small_airport,Marr Field,44.85400009,-123.2639999,275,,US,US-OR,Monmouth,no,0OR7,0OR7
7471,0OR8,small_airport,Sutton on Rogue Airport,42.48479843,-122.8659973,1260,,US,US-OR,White City,no,0OR8,0OR8
7472,0OR9,small_airport,Hanel Field,45.59260178,-121.5490036,1626,,US,US-OR,Mount Hood,no,0OR9,0OR9
7473,0P0,heliport,Valley Forge Bicentennial Heliport,40.12120056,-75.40599823,260,,US,US-PA,Norristown,no,0P0,0P0
7474,0P1,small_airport,Van Pak Airport,39.8321991,-99.5687027,2213,,US,US-KS,Prairie View,no,0P1,0P1
7475,0P2,small_airport,Shoestring Aviation Airfield,39.79479981,-76.64720154,1000,,US,US-PA,Stewartstown,no,0P2,0P2
7476,0PA0,small_airport,Philadelphia Gliderport,40.331227,-75.248125,670,,US,US-PA,Hilltown,no,3PA2,3PA2
7477,0PA1,heliport,Phoenix Technologies Heliport,40.1181984,-75.40129852,252,,US,US-PA,Norristown,no,0PA1,0PA1
7478,0PA2,small_airport,Haunstein Ultralightport,40.31679916,-77.12470245,600,,US,US-PA,Shermans Dale,no,0PA2,0PA2
7479,0PA3,small_airport,Robbins Farm Airport,41.74950028,-76.7602005,1207,,US,US-PA,Troy,no,0PA3,0PA3
7480,0PA4,small_airport,Ecko Field,40.23759842,-76.72470093,380,,US,US-PA,Hummelstown,no,0PA4,0PA4
7481,0PA5,small_airport,Fisher Airport,41.49449921,-79.8309021,1500,,US,US-PA,Franklin,no,0PA5,0PA5
7482,0PA6,small_airport,Hostetler Airport,40.63090134,-77.85030365,760,,US,US-PA,Huntingdon,no,0PA6,0PA6
7483,0PA7,closed,Linvill Airport,39.884801,-75.414902,180,,US,US-PA,Media,no,,
7484,0PA8,heliport,Geisinger Community Medical Center Nap Heliport,41.399957,-75.646467,508,,US,US-PA,Scranton,no,0PA8,0PA8
7485,0PA9,heliport,Carson Heliport,40.33340073,-75.21630096,415,,US,US-PA,Perkasie,no,0PA9,0PA9
7486,0PN0,small_airport,Fletcher Airport,41.4435997,-80.15390015,1335,,US,US-PA,Sheakeyville,no,0PN0,0PN0
7487,0PN1,seaplane_base,Pete's Water Landing Seaplane Base,40.69940186,-79.61889648,757,,US,US-PA,Freeport,no,0PN1,0PN1
7488,0PN2,small_airport,Flying Acres Airport,41.07310104,-80.07029724,1247,,US,US-PA,Slippery Rock,no,0PN2,0PN2
7489,0PN3,heliport,Wyeth-Ayerst Nr Heliport,40.15869904,-75.46340179,186,,US,US-PA,Collegeville,no,0PN3,0PN3
7490,0PN4,small_airport,Kitner Airport,40.41289902,-77.24140167,960,,US,US-PA,New Bloomfield,no,0PN4,0PN4
7491,0PN5,small_airport,Nichols Airport,41.77920151,-79.5983963,1761,,US,US-PA,Spartansburg,no,0PN5,0PN5
7492,0PN6,small_airport,Memmi Airport,40.16899872,-77.99250031,1138,,US,US-PA,Three Springs,no,0PN6,0PN6
7493,0PN7,small_airport,Drillmore Acres Airport,40.12829971,-77.63140106,680,,US,US-PA,Newburg,no,0PN7,0PN7
7494,0PN8,small_airport,Shriver Airport,41.61669922,-79.68309784,1560,,US,US-PA,Titusville,no,0PN8,0PN8
7495,0PN9,small_airport,Paul Personal Use Airport,41.7195015,-79.67780304,1645,,US,US-PA,Titusville,no,0PN9,0PN9
7496,0PS0,small_airport,Frederick Airpark,41.3708992,-79.34169769,1560,,US,US-PA,Tylersburg,no,0PS0,0PS0
7497,0PS1,heliport,Mc Crory Stores Heliport,39.98149872,-76.67140198,420,,US,US-PA,York,no,0PS1,0PS1
7498,0PS2,heliport,Marian Heliport,40.98949814,-75.751297,1285,,US,US-PA,Weatherly,no,0PS2,0PS2
7499,0PS3,small_airport,Carsonville Airport,40.49039841,-76.76660156,800,,US,US-PA,Carsonville,no,0PS3,0PS3
7500,0PS4,small_airport,Old Orchard Airport,41.00839996,-78.56089783,1980,,US,US-PA,Curwensville,no,0PS4,0PS4
7501,0PS5,heliport,Used Parts Heliport,40.87929916,-75.19270325,660,,US,US-PA,East Bangor,no,0PS5,0PS5
7502,0PS6,heliport,Herbst Heliport,39.94950104,-76.55329895,485,,US,US-PA,East Prospect,no,0PS6,0PS6
7503,0PS7,small_airport,Harman Airport,40.52230072,-76.84549713,720,,US,US-PA,Elizabethville,no,0PS7,0PS7
7504,0PS8,heliport,Bayfront Garage Heliport,42.13259888,-80.0861969,1130,,US,US-PA,Erie,no,0PS8,0PS8
7505,0PS9,heliport,Delaware Valley Medical Center Heliport,40.18289948,-74.86789703,141,,US,US-PA,Fairless Hills,no,0PS9,0PS9
7506,0Q3,small_airport,Sonoma Valley Airport,38.2234993,-122.4499969,10,,US,US-CA,Schellville/Sonoma,no,0Q3,0Q3
7507,0Q4,small_airport,Selma Airport,36.58160019,-119.6579971,305,,US,US-CA,Selma,no,0Q4,0Q4
7508,0Q6,closed,Shingletown Airport,40.522099,-121.818001,3880,,US,US-CA,Shingletown,no,,
7509,0Q9,small_airport,Sonoma Skypark Airport,38.25770187,-122.4339981,20,,US,US-CA,Sonoma,no,0Q9,0Q9
7510,0R2,small_airport,Lincoln Municipal Airport,38.40390015,-93.33300018,940,,US,US-MO,Lincoln,no,0R2,0R2
7511,0R7,small_airport,The Red River Airport,31.99069977,-93.30740356,177,,US,US-LA,Coushatta,no,0R7,0R7
7512,0R9,small_airport,Plainville Airpark,39.19449997,-99.30339813,2182,,US,US-KS,Plainville,no,0R9,0R9
7513,0S1,small_airport,Meadow Creek Usfs Airport,47.84579849,-113.4089966,3984,,US,US-MT,Meadow Creek,no,0S1,0S1
7514,0S2,small_airport,Stockton Municipal Airport,39.37720108,-99.29509735,1973,,US,US-KS,Stockton,no,0S2,0S2
7515,0S5,small_airport,Nez Perce Municipal Airport,46.23740006,-116.2429962,3201,,US,US-ID,Nez Perce,no,0S5,0S5
7516,0SD0,small_airport,Lenling Airport,45.42499924,-100.8919983,2142,,US,US-SD,Glencross,no,0SD0,0SD0
7517,0SD1,small_airport,Lodi Airport,42.97219849,-96.98020172,1200,,US,US-SD,Wakonda,no,0SD1,0SD1
7518,0SD2,heliport,Prairie Lakes West Heliport,44.91109848,-97.11949921,1799,,US,US-SD,Watertown,no,0SD2,0SD2
7519,0SD3,small_airport,Bledsoe Ranch Airport,45.26940155,-103.2170029,2872,,US,US-SD,Hoover,no,0SD3,0SD3
7520,0SD4,heliport,Brookview Manor Heliport,44.30810165,-96.76470184,1670,,US,US-SD,Brookings,no,0SD4,0SD4
7521,0SD5,heliport,The Fort Heliport,43.8064003,-103.637001,5800,,US,US-SD,Custer,no,0SD5,0SD5
7522,0SD6,small_airport,Oasis Ranch Airport,44.28889847,-101.8259964,2580,,US,US-SD,Philip,no,0SD6,0SD6
7523,0SD7,small_airport,Porch Ranch Airport,43.5243988,-101.7340012,2775,,US,US-SD,Wanblee,no,0SD7,0SD7
7524,0SD8,small_airport,Juhnke Airport,43.78279877,-100.2929993,1900,,US,US-SD,Vivian,no,0SD8,0SD8
7525,0SD9,heliport,Crazy Horse Heliport,43.82500076,-103.6360016,5900,,US,US-SD,Custer,no,0SD9,0SD9
7526,0T3,closed,Ira Biffle Airfield,37.313901,-89.997299,421,,US,US-MO,Marble Hill,no,,
7527,0T7,closed,Kittyhawk Airport,33.126202,-96.683601,700,,US,US-TX,Allen,no,,
7528,0TA0,heliport,Mainland Regional Health Care System Heliport,29.3932991,-94.98519898,16,,US,US-TX,Lamarque/Texas City,no,0TA0,0TA0
7529,0TA1,small_airport,Buddy Harmel Airport,34.2195015,-101.9800034,3552,,US,US-TX,Halfway,no,0TA1,0TA1
7530,0TA2,small_airport,Smith Farms Airport,34.21670151,-101.9250031,3487,,US,US-TX,Halfway,no,0TA2,0TA2
7531,0TA3,small_airport,Tate Ranch Airport,30.30430031,-102.1380005,2650,,US,US-TX,Dryden,no,0TA3,0TA3
7532,0TA4,small_airport,Erco Field,32.4978981,-96.27050018,395,,US,US-TX,Kaufman,no,0TA4,0TA4
7533,0TA5,heliport,Metro Heli-Pad Heliport,29.61470032,-95.35489655,57,,US,US-TX,Houston,no,0TA5,0TA5
7534,0TA6,heliport,Arco Ingleside Shorebase Heliport,27.8477993,-97.22299957,20,,US,US-TX,Ingleside,no,0TA6,0TA6
7535,0TA7,small_airport,Alta Vista Ranch Airport,30.14819908,-103.8929977,4702,,US,US-TX,Marfa,no,0TA7,0TA7
7536,0TA8,small_airport,Womack Plantation Airport,33.84870148,-95.40720367,410,,US,US-TX,Paris,no,0TA8,0TA8
7537,0TA9,heliport,Houston Oil & Minerals Port Bolivar Nr 2 Heliport,29.39109993,-94.76409912,8,,US,US-TX,Port Bolivar,no,0TA9,0TA9
7538,0TE0,small_airport,Robertson Ranch Airport,29.69300079,-101.1620026,1663,,US,US-TX,Comstock,no,0TE0,0TE0
7539,0TE1,heliport,Christus Spohn Hospital Memorial Heliport,27.77980042,-97.41419983,38,,US,US-TX,Corpus Christi,no,0TE1,0TE1
7540,0TE2,heliport,Bell Helicopter Hurst Heliport,32.80009842,-97.16699982,524,,US,US-TX,Hurst,no,0TE2,0TE2
7541,0TE3,small_airport,Buzz Field,33.92919922,-100.8420029,2614,,US,US-TX,Roaring Springs,no,0TE3,0TE3
7542,0TE4,small_airport,Hilltop Lakes Airport,31.08099937,-96.21520233,501,,US,US-TX,Hilltop Lakes,no,0TE4,0TE4
7543,0TE5,small_airport,Santa Maria Ranch Airport,27.43379974,-99.18589783,516,,US,US-TX,Laredo,no,0TE5,0TE5
7544,0TE6,small_airport,Gorman Airport,32.20429993,-98.66560364,1452,,US,US-TX,Gorman,no,0TE6,0TE6
7545,0TE7,small_airport,LBJ Ranch Airport,30.25180054,-98.62249756,1515,,US,US-TX,Johnson City,no,0TE7,0TE7
7546,0TE8,heliport,Texas World Speedway Helistop Nr 1 Heliport,30.54050064,-96.22250366,270,,US,US-TX,College Station,no,0TE8,0TE8
7547,0TE9,heliport,Texas World Speedway Helistop Nr 2 Heliport,30.53960037,-96.22609711,270,,US,US-TX,College Station,no,0TE9,0TE9
7548,0TN0,small_airport,R & S Buzzard Airport,35.67670059,-86.896698,810,,US,US-TN,Spring Hill,no,0TN0,0TN0
7549,0TN1,seaplane_base,Tims Ford Seaplane Base,35.22230148,-86.22000122,785,,US,US-TN,Tullahoma,no,0TN1,0TN1
7550,0TN2,small_airport,Village Airport,35.65589905,-84.1855011,920,,US,US-TN,Greenback,no,0TN2,0TN2
7551,0TN3,heliport,Park West Heliport,35.91759872,-84.10019684,1000,,US,US-TN,Knoxville,no,0TN3,0TN3
7552,0TN4,heliport,Physicians Medical Regional Center Heliport,35.991209,-83.927278,790,,US,US-TN,Knoxville,no,0TN4,0TN4
7553,0TN5,small_airport,Mc Donald Airport,35.86740112,-86.49780273,600,,US,US-TN,Murfreesboro,no,0TN5,0TN5
7554,0TN6,small_airport,Riner Farm Airport,36.1833992,-84.09909821,1125,,US,US-TN,Norris,no,0TN6,0TN6
7555,0TN7,heliport,Horne Properties Heliport,35.92359924,-84.0911026,975,,US,US-TN,Knoxville,no,0TN7,0TN7
7556,0TN8,heliport,Erlanger Medical Center Heliport,35.04919815,-85.29049683,745,,US,US-TN,Chattanooga,no,0TN8,0TN8
7557,0TN9,heliport,East Tennessee Children's Hospital Heliport,35.95619965,-83.9382019,1003,,US,US-TN,Knoxville,no,0TN9,0TN9
7558,0TS0,closed,Flower Mound Airport,33.0229,-97.122498,625,,US,US-TX,Flower Mound,no,,
7559,0TS1,small_airport,Dooley Airport,33.09870148,-97.27249908,650,,US,US-TX,Justin,no,0TS1,0TS1
7560,0TS2,small_airport,Ultralight International Ultralightport,32.94869995,-97.3289032,820,,US,US-TX,Haslet,no,0TS2,0TS2
7561,0TS3,heliport,Houston Heliport,29.81739998,-95.66329956,100,,US,US-TX,Houston,no,0TS3,0TS3
7562,0TS4,small_airport,Ullrich Airport,30.09189987,-96.79499817,410,,US,US-TX,Ledbetter,no,0TS4,0TS4
7563,0TS5,small_airport,Lake Bay Gall Airport,30.44190025,-95.18630219,230,,US,US-TX,Cleveland,no,0TS5,0TS5
7564,0TS6,heliport,Harris County Courthouse Heliport,29.71610069,-95.47689819,105,,US,US-TX,Houston,no,0TS6,0TS6
7565,0TS7,small_airport,Flying U Airport,32.83349991,-98.12529755,978,,US,US-TX,Mineral Wells,no,0TS7,0TS7
7566,0TS8,small_airport,Flying 'K' Ranch Ultralightport,26.15040016,-97.88359833,81,,US,US-TX,Mercedes,no,0TS8,0TS8
7567,0TS9,closed,Jim Roach Field,30.015499,-97.737197,600,,US,US-TX,Niederwald,no,,
4777,0TT8,heliport,Dynasty Heliport,14.96329975,145.6419983,150,OC,MP,MP-U-A,San Jose,Tinian,no,
7568,0TX0,small_airport,Nassau Bay Airport,32.41960144,-97.71279907,714,,US,US-TX,Granbury,no,0TX0,0TX0
7569,0TX1,small_airport,Pecan Plantation Airport,32.35400009,-97.67639923,710,,US,US-TX,Granbury,no,0TX1,0TX1
7570,0TX2,heliport,Heliport-Facility 5a Heliport,32.76259995,-97.05860138,546,,US,US-TX,Grand Prairie,no,0TX2,0TX2
7571,0TX3,heliport,UT Health East Texas Carthage Hospital Heliport,32.166429,-94.346098,296,,US,US-TX,Carthage,no,0TX3,0TX3
7572,0TX4,heliport,Aerospatiale Helicopter Corp Heliport,32.71170044,-97.02719879,535,,US,US-TX,Grand Prairie,no,0TX4,0TX4
7573,0TX5,small_airport,Shiloh Airport,33.02399826,-97.11969757,635,,US,US-TX,Flower Mound,no,0TX5,0TX5
7574,0TX6,small_airport,Elm Creek Airpark,29.50519943,-97.99690247,550,,US,US-TX,Seguin,no,0TX6,0TX6
7575,0TX7,closed,Lazy K Acres Airport,32.950102,-97.150297,700,,US,US-TX,Grapevine,no,,
7576,0TX8,small_airport,Jacobia Field,33.18040085,-96.04329681,570,,US,US-TX,Greenville,no,0TX8,0TX8
7577,0TX9,small_airport,Card Aerodrome,33.25009918,-96.11689758,540,,US,US-TX,Greenville,no,0TX9,0TX9
7578,0U0,small_airport,Landmark US Forest Service Airport,44.64239883,-115.5329971,6662,,US,US-ID,Landmark,no,0U0,0U0
7579,0U1,small_airport,Warm Springs Creek Airport,44.14210129,-115.314003,4831,,US,US-ID,Lowman,no,0U1,0U1
7580,0U2,small_airport,Copper Basin Airport,43.80179977,-113.8310013,7920,,US,US-ID,Mackay,no,0U2,0U2
7581,0U3,small_airport,Mahoney Creek US Forest Service Airport,44.74459839,-114.9209976,4618,,US,US-ID,Mahoney Creek,no,0U3,0U3
7582,0U7,small_airport,Hollow Top Airport,43.32490158,-113.5879974,5359,,US,US-ID,Martin,no,0U7,0U7
7583,0U8,small_airport,May Airport,44.61019898,-113.8960037,5324,,US,US-ID,May,no,0U8,0U8
7584,0U9,small_airport,Lee Williams Memorial Airport,44.46160126,-116.7580032,2617,,US,US-ID,Midvale,no,0U9,0U9
7585,0VA0,heliport,Mostly Harmless Heliport,37.9654007,-77.77749634,330,,US,US-VA,Bumpass,no,0VA0,0VA0
7586,0VA1,small_airport,Johnson Fox Field,37.23350143,-79.58529663,900,,US,US-VA,Bedford,no,0VA1,0VA1
7587,0VA2,small_airport,Riverwood Airport,37.79650116,-79.76670075,1020,,US,US-VA,Iron Gate,no,0VA2,0VA2
7588,0VA3,small_airport,Hunt Airport,37.69879913,-77.09529877,150,,US,US-VA,Manquin,no,0VA3,0VA3
7589,0VA4,small_airport,Worley Field,36.95009995,-79.87950134,1219,,US,US-VA,Rocky Mount,no,0VA4,0VA4
7590,0VA5,small_airport,Coffman Field,37.69414437,-77.66089439,280,,US,US-VA,Richmond,no,0VA5,0VA5
7591,0VA6,heliport,Mc Guire Va Medical Center Pad Heliport,37.49599838,-77.46219635,178,,US,US-VA,Richmond,no,0VA6,0VA6
7592,0VA7,small_airport,Flatrock Air Strip,37.52320099,-77.81939697,425,,US,US-VA,Richmond,no,0VA7,0VA7
7593,0VA8,small_airport,Jayarz Airport,37.28580093,-77.79119873,210,,US,US-VA,Mannboro,no,0VA8,0VA8
7594,0VA9,small_airport,Handy Strip,37.44739914,-76.45379639,8,,US,US-VA,Gloucester Court House,no,0VA9,0VA9
7595,0VI1,small_airport,Brooklyn Airport,37.68889999,-77.10140228,145,,US,US-VA,Manquin,no,0VI1,0VI1
7596,0W0,seaplane_base,Seattle Seaplanes Seaplane Base,47.62760162,-122.3320007,14,,US,US-WA,Seattle,no,0W0,0W0
7597,0W7,seaplane_base,Floathaven Seaplane Base,48.72819901,-122.3359985,307,,US,US-WA,Bellingham,no,0W7,0W7
7598,0WA0,heliport,Streamline Heliport,47.98289871,-122.038002,116,,US,US-WA,Machias,no,0WA0,0WA0
7599,0WA1,small_airport,Dwight Field,46.61709976,-122.8259964,350,,US,US-WA,Chehalis,no,0WA1,0WA1
7600,0WA2,small_airport,Curtis Airport,46.5904007,-123.1050034,254,,US,US-WA,Curtis,no,0WA2,0WA2
7601,0WA3,closed,Air Columbia Heliport,45.682599,-121.900002,149,,US,US-WA,Stevenson,no,,
7602,0WA4,heliport,Hansen Heliport,47.43619919,-120.2799988,1250,,US,US-WA,East Wenatchee,no,0WA4,0WA4
7603,0WA5,heliport,Ware Mountain Heliport,48.37929916,-122.288002,750,,US,US-WA,Mount Vernon,no,0WA5,0WA5
7604,0WA6,heliport,Stevens Memorial Hospital Heliport,47.80369949,-122.3339996,370,,US,US-WA,Edmonds,no,0WA6,0WA6
7605,0WA7,heliport,Shamrock Port Heliport,47.77690125,-117.0839996,2172,,US,US-WA,Newman Lake,no,0WA7,0WA7
7606,0WA8,heliport,Childrens Hospital Emergency Heliport,47.66400147,-122.2809982,125,,US,US-WA,Seattle,no,0WA8,0WA8
7607,0WA9,heliport,Naval Station Everett Heliport,47.9864606,-122.2242951,5,,US,US-WA,Everett,no,0WA9,0WA9
7608,0WI0,heliport,Aurora St Luke's Medical Center Heliport,42.98889923,-87.95149994,761,,US,US-WI,Milwaukee,no,0WI0,0WI0
7609,0WI1,small_airport,Mort's Landing Airport,45.50719833,-92.14189911,1255,,US,US-WI,Comstock,no,0WI1,0WI1
7610,0WI2,small_airport,Doering Farms Airfield,43.20140076,-88.33339691,910,,US,US-WI,Monches,no,0WI2,0WI2
7611,0WI3,heliport,Aurora Lakeland Medical Center Heliport,42.6617012,-88.49680328,1040,,US,US-WI,Elkhorn,no,0WI3,0WI3
7612,0WI4,small_airport,Snow Crest Ranch Airport,43.82939911,-89.3526001,810,,US,US-WI,Montello,no,0WI4,0WI4
7613,0WI5,small_airport,Crash In International Airport,42.79339981,-87.89060211,755,,US,US-WI,Husher,no,0WI5,0WI5
7614,0WI6,small_airport,Simandl Field/Private Airport,42.87360001,-88.15789795,805,,US,US-WI,Muskego,no,0WI6,0WI6
7615,0WI7,small_airport,With Wings And A Halo Airport,44.13359833,-88.4992981,760,,US,US-WI,Neenah,no,0WI7,0WI7
7616,0WI8,small_airport,Oconomowoc Airport,43.13890076,-88.47229767,885,,US,US-WI,Oconomowoc,no,0WI8,0WI8
7617,0WI9,small_airport,Mc Manus Hoonch-Na-Shee-Kaw Airport,42.9314003,-89.33869934,931,,US,US-WI,Oregon,no,0WI9,0WI9
7618,0WN0,small_airport,Rucilla's Roost Airport,48.13729858,-123.112999,15,,US,US-WA,Sequim,no,0WN0,0WN0
7619,0WN1,small_airport,Shangri-La Airport,46.75189972,-120.6019974,1500,,US,US-WA,Selah,no,0WN1,0WN1
45908,0WN2,small_airport,Coopers Landing,46.127778,119015,435,,US,US-WA,Kennewick,no,0WN2,0WN2
7621,0WN4,heliport,Olympia Heliport,46.9640007,-122.8919983,200,,US,US-WA,Olympia,no,0WN4,0WN4
7622,0WN5,small_airport,Potts Field,42.79970169,-88.04869843,815,,US,US-WI,North Cape,no,0WN5,0WN5
7623,0WN6,heliport,L-Z Blue Thunder Heliport,48.95339966,-122.8180008,75,,US,US-WA,Blaine,no,0WN6,0WN6
7624,0WN7,heliport,Enumclaw Community Hospital Heliport,47.20650101,-121.9810028,700,,US,US-WA,Enumclaw,no,0WN7,0WN7
7625,0WN8,heliport,Sheldon Heliport,47.25109863,-116.8519974,2129,,US,US-ID,Coeur D'Alene,no,0WN8,0WN8
45906,0WN9,small_airport,Wings For Christ Airport,48.430464,-119.486058,1000,,US,US-WA,Omak,no,0WN9,0WN9
45936,0WY0,small_airport,Freedom Air Ranch Airport,43.039722,-111.038056,5698,,US,US-WY,Freedom,no,0WY0,0WY0
45935,0WY1,small_airport,Dorsey Creek Ranch Airport,44.411111,-108.163333,4017,,US,US-WY,Basin,no,0WY1,0WY1
7626,0XA0,heliport,Parkland Hospital Nr 2 Heliport,32.811402,-96.838799,548,,US,US-TX,Dallas,no,,
7628,0XA2,heliport,Fort Duncan Medical Center Heliport,28.71209908,-100.4570007,884,,US,US-TX,Eagle Pass,no,0XA2,0XA2
7629,0XA3,heliport,Midstream Freeport Heliport,28.97170067,-95.28309631,6,,US,US-TX,Freeport,no,0XA3,0XA3
7630,0XA4,small_airport,Seven C's Ranch Airport,27.99690056,-98.88220215,331,,US,US-TX,Freer,no,0XA4,0XA4
7631,0XA5,small_airport,74 Ranch Airport,28.68490028,-98.38279724,320,,US,US-TX,Campbellton,no,0XA5,0XA5
7632,0XA6,heliport,Jaxon Landing Heliport,33.45000076,-101.939003,3270,,US,US-TX,Lubbock,no,0XA6,0XA6
7633,0XA7,small_airport,Bar 3 Ranch Airport,30.66270065,-97.62509918,744,,US,US-TX,Georgetown,no,0XA7,0XA7
7634,0XA8,closed,Ohho Airport,30.27,-98.108299,1340,,US,US-TX,Dripping Springs,no,,
7635,0XA9,heliport,Methodist Mansfield Medical Center Heliport,32.56779862,-97.09529877,633,,US,US-TX,Mansfield,no,0XA9,0XA9
7636,0XS0,small_airport,Diamond H Ranch Airport,28.40029907,-99.55870056,511,,US,US-TX,Catarina,no,0XS0,0XS0
7637,0XS1,small_airport,Rodgers Roost Airport,29.28779984,-96.34970093,129,,US,US-TX,El Campo,no,0XS1,0XS1
7638,0XS2,small_airport,John Fields Ranch Airport,30.55489922,-100.5339966,2342,,US,US-TX,Sonora,no,0XS2,0XS2
7639,0XS3,heliport,South Texas Project Heliport,28.79220009,-96.04190064,32,,US,US-TX,Palacios,no,0XS3,0XS3
7640,0XS4,heliport,Eds Heliport,33.09170151,-96.68609619,602,,US,US-TX,Allen,no,0XS4,0XS4
7641,0XS5,heliport,Southeastern Helicopters Heliport,26.14699936,-97.17389679,5,,US,US-TX,South Padre Island,no,0XS5,0XS5
7642,0XS6,small_airport,Lakeside Beach Airport,30.50099945,-98.14700317,800,,US,US-TX,Spicewood,no,0XS6,0XS6
7643,0XS7,small_airport,Anacacho Ranch Airport,29.19190025,-100.2750015,1067,,US,US-TX,Spofford,no,0XS7,0XS7
7644,0XS8,small_airport,Dunbar Ranch Airport,29.0760994,100375,958,,US,US-TX,Spofford,no,0XS8,0XS8
45852,0XS9,small_airport,French Field,32.134042,-95.339583,540,,US,US-TX,Bullard,no,0XS9,0XS9
7645,0Y4,small_airport,Lambert Fechter Municipal Airport,43.16419983,-95.47000122,1452,,US,US-IA,Hartley,no,0Y4,0Y4
7646,0Y6,small_airport,Lake Mills Municipal Airport,43.41659927,-93.50849915,1260,,US,US-IA,Lake Mills,no,0Y6,0Y6
7647,0Z2,small_airport,Road Commission Nr 1 Airport,63.10820007,-147.5319977,2525,,US,US-AK,Denali,no,0Z2,0Z2
7648,0Z3,seaplane_base,Shannons Pond Seaplane Base,59.058998,-158.577191,80,,US,US-AK,Dillingham,no,AA15,AA15
7649,10AK,small_airport,Hunt Strip,61.59189987,-149.6779938,200,,US,US-AK,Wasilla,no,10AK,10AK
7650,10AL,heliport,North Jackson Hospital Heliport,34.91400147,-85.77089691,650,,US,US-AL,Bridgeport,no,10AL,10AL
7651,10AR,heliport,Huntsville Memorial Hospital Heliport,36.09400177,-93.74240112,1495,,US,US-AR,Huntsville,no,10AR,10AR
7652,10AZ,small_airport,Pierce Airport,33.36640167,-112.6179962,860,,US,US-AZ,Buckeye,no,10AZ,10AZ
7653,10CA,heliport,William E Poole Heliport,34.602252,-117.172451,3120,,US,US-CA,Apple Valley,no,10CA,10CA
7654,10CL,closed,Joe Gottlieb Field,35368,119195,347,,US,US-CA,Bakersfield,no,,
322689,10CN,heliport,St Helena Hospital Heliport,38.5433333,122475,581,,US,US-CA,St Helena,no,10CN,10CN
7655,10CO,small_airport,Silkman Farms Inc. Airport,39.45470047,-102.2129974,4000,,US,US-CO,Burlington,no,10CO,10CO
7656,10D,small_airport,Winsted Municipal Airport,44.95000076,-94.06690216,1030,,US,US-MN,Winsted,no,10D,10D
7657,10F,small_airport,Rosser Ranch Airport,33.01539993,-98.62529755,1112,,US,US-TX,Graham,no,10F,10F
7658,10FA,small_airport,Flying Baron Estates Airport,28.79750061,-81.93589783,75,,US,US-FL,Leesburg,no,10FA,10FA
7659,10FD,small_airport,Seven Feathers Airport,29.00659943,-82.40460205,68,,US,US-FL,Dunnellon,no,10FD,10FD
7660,10FL,heliport,Fishermen's Hospital Emergency Helistop,24.71039963,-81.09449768,5,,US,US-FL,Marathon,no,10FL,10FL
7661,10GA,small_airport,Beaverbrook Aerodrome,33.32509995,-84.2983017,910,,US,US-GA,Griffin,no,10GA,10GA
7662,10IA,small_airport,Flyers Airport,42.41669846,-92.25019836,830,,US,US-IA,Waterloo,no,10IA,10IA
7663,10ID,small_airport,Flat Top Airstrip,43.49440002,-113.9219971,5841,,US,US-ID,Muldoon,no,10ID,10ID
7664,10II,heliport,Franciscan Health Rensselaer Heliport,40.934997,-87.138159,660,,US,US-IN,Rensselaer,no,10II,10II
7665,10IL,heliport,Riverside Medical Center Heliport,41.12360001,-87.88529968,620,,US,US-IL,Kankakee,no,10IL,10IL
7666,10IN,closed,Squires Airport,39.718399,-85.048897,1000,,US,US-IN,Connersville,no,,
7667,10KS,heliport,University of Kansas Hospital Heliport,39.056277,-94.608892,958,,US,US-KS,Kansas City,no,10KS,10KS
7668,10KY,heliport,Southwest Government Center Heliport,38.14839935,-85.8368988,480,,US,US-KY,Louisville,no,10KY,10KY
7669,10LA,small_airport,Industrial Helicopters Inc. Airport,30.24740028,-92.09600067,35,,US,US-LA,Scott,no,10LA,10LA
7670,10LS,small_airport,G & J Fly A Way Ultralightport,30.04630089,-91.99459839,20,,US,US-LA,Youngsville,no,10LS,10LS
